Speaker_Start,Speaker_Stop,Speaker,Subtitle_Start,Subtitle_End,Text,Global_ID,File,Group_id,C_Name
"02:44:48,000","02:44:48,200",45,"02:44:42,040","02:44:55,120",maybe it was a very funny joke the hamula doesn't show let's sit down and wait I'm sure the golden fish will appear for us I don't believe it do me,,3,group_16,Alicia and her grandma
"02:44:48,200","02:44:53,399",45,"02:44:42,040","02:44:55,120",maybe it was a very funny joke the hamula doesn't show let's sit down and wait I'm sure the golden fish will appear for us I don't believe it do me,,3,group_16,Alicia and her grandma
"02:45:59,299","02:45:59,299",46,"02:45:57,000","02:46:06,000",the hamula was certainly right hardly anyone has seen this golden fish and we're not gonna see it either,G08,3,group_4,Moomintroll
"02:45:59,399","02:46:06,299",46,"02:45:57,000","02:46:06,000",the hamula was certainly right hardly anyone has seen this golden fish and we're not gonna see it either,G08,3,group_4,Moomintroll
"02:46:14,600","02:46:14,600",39,"02:46:06,000","02:46:15,360",maybe somebody ate him years ago stinky be quiet please did you see it where did you see it,,3,group_17,Sniff
"02:46:17,799","02:46:18,000",45,"02:46:15,360","02:46:25,240",huh I saw a fish jump but I couldn't tell if it was golden it was much too far away with the sun over,,3,group_16,Alicia and her grandma
"02:46:19,100","02:46:24,200",45,"02:46:15,360","02:46:25,240",huh I saw a fish jump but I couldn't tell if it was golden it was much too far away with the sun over,,3,group_16,Alicia and her grandma
"02:46:38,100","02:46:38,200",57,"02:46:32,120","02:46:40,520",your raft over there hey let's take it and go on to the middle of the lake but it's much too small for all of us,,3,group_6,LittleMy
"02:46:39,000","02:46:41,000",57,"02:46:32,120","02:46:40,520",your raft over there hey let's take it and go on to the middle of the lake but it's much too small for all of us,,3,group_6,LittleMy
"02:46:47,200","02:46:47,299",57,"02:46:40,520","02:46:50,600",don't worry sniff this won't sink I'm staying you do what you like but you'll never catch any fish if,,3,group_6,LittleMy
"02:46:47,399","02:46:47,899",57,"02:46:40,520","02:46:50,600",don't worry sniff this won't sink I'm staying you do what you like but you'll never catch any fish if,,3,group_6,LittleMy
"02:46:52,600","02:46:53,399",57,"02:46:50,600","02:46:58,880",you're afraid of water stinky you can help me it's gold you know we can sell it for a lot of money,,3,group_6,LittleMy
"02:46:54,200","02:47:01,100",57,"02:46:50,600","02:46:58,880",you're afraid of water stinky you can help me it's gold you know we can sell it for a lot of money,,3,group_6,LittleMy
"02:47:15,700","02:47:17,000",45,"02:46:58,880","02:47:16,320",and then we'll both be very wealthy I think it was somewhere around here wasn't it or unless I,,3,group_16,Alicia and her grandma
"02:47:17,899","02:47:17,899",45,"02:47:16,320","02:47:25,960",suppose hard to say well I can't see anything I did see there's certainly no sign of it now well we'll,,3,group_16,Alicia and her grandma
"02:47:29,600","02:47:34,899",46,"02:47:25,960","02:47:34,200",just have to sit and wait here we've no choice I'm not going home until I've seen it I'm happy to wait,G08,3,group_4,Moomintroll
"02:47:38,200","02:47:42,200",57,"02:47:34,200","02:47:40,920",all day you won't find it by looking up at the sky you know what fish like it in places where there,,3,group_6,LittleMy
"02:47:43,299","02:47:49,500",57,"02:47:40,920","02:47:47,800",are lots of wings oh the rafts in the middle of the lake and they just want to see the fish but you,,3,group_6,LittleMy
"02:48:21,100","02:48:23,000",27,"02:48:18,120","02:48:27,000",I hate fishing guess we better think about getting back otherwise we'll never get home before nightfall,,3,group_8,Moomintroll
"02:48:23,000","02:48:23,299",45,"02:48:18,120","02:48:27,000",I hate fishing guess we better think about getting back otherwise we'll never get home before nightfall,,3,group_16,Alicia and her grandma
"02:48:28,000","02:48:33,500",45,"02:48:27,800","02:48:33,160",I don't want to get lost on a raft in the dark on this lonely lake perhaps we were expecting too much,,3,group_16,Alicia and her grandma
"02:48:34,799","02:48:40,799",46,"02:48:34,760","02:48:40,360",maybe your right snort maiden but I really thought we'd see it this is the most disappointing day of my,G08,3,group_4,Moomintroll
"02:48:43,399","02:48:43,899",46,"02:48:40,360","02:48:43,720",life we can come back yes,G08,3,group_4,Moomintroll
"02:48:56,200","02:48:57,100",39,"02:48:56,120","02:48:58,120",it's not going to stop,,3,group_17,Sniff
"02:50:49,899","02:50:49,899",22,"02:50:49,800","02:50:50,800",Pardon what?,G10,3,group_7,background_song
"02:50:50,399","02:50:53,000",57,"02:50:49,800","02:50:50,800",Pardon what?,,3,group_6,LittleMy
"02:50:53,299","02:50:54,000",57,"02:50:52,800","02:50:53,800",What?,,3,group_6,LittleMy
"02:50:53,399","02:50:53,399",22,"02:50:52,800","02:50:53,800",What?,G10,3,group_7,background_song
"02:50:53,799","02:50:53,799",22,"02:50:52,800","02:50:53,800",What?,G10,3,group_7,background_song
"02:50:54,399","02:50:59,399",57,"02:50:53,800","02:50:56,800",I've got the golden fish in here if you want to have a look at it.,,3,group_6,LittleMy
"02:51:04,600","02:51:04,700",57,"02:51:03,800","02:51:05,800",Huh? Huh?,,3,group_6,LittleMy
"02:51:12,399","02:51:12,700",57,"02:51:11,800","02:51:15,800",It must have been the sun making it land in the water.,,3,group_6,LittleMy
"02:51:16,000","02:51:18,399",57,"02:51:15,800","02:51:17,800",It was you said it was the golden fish.,,3,group_6,LittleMy
"02:51:33,299","02:51:35,799",57,"02:51:32,800","02:51:35,800",It really was gold when I first saw it.,,3,group_6,LittleMy
"02:51:36,500","02:51:37,000",57,"02:51:35,800","02:51:37,800",We believe you sniff.,,3,group_6,LittleMy
"02:51:51,000","02:51:57,299",49,"02:51:45,800","02:51:53,800",Steph and Stinky never really got home together.,G05,3,group_13,background
"02:51:57,899","02:52:01,500",49,"02:51:57,800","02:52:01,800",But moving in the others were in no doubt about what they had seen.,G05,3,group_13,background
"02:52:01,700","02:52:04,600",49,"02:51:57,800","02:52:01,800",But moving in the others were in no doubt about what they had seen.,G05,3,group_13,background
"02:54:00,100","02:54:02,600",49,"02:53:53,800","02:54:02,800",Snort Maiden was in a very good mood.,G05,3,group_13,background
"02:54:02,799","02:54:06,899",49,"02:53:53,800","02:54:02,800",Snort Maiden was in a very good mood.,G05,3,group_13,background
"02:54:28,000","02:54:29,200",39,"02:54:25,800","02:54:29,800",What's the matter Papa?,,3,group_17,Sniff
"02:54:32,299","02:54:35,399",39,"02:54:31,800","02:54:32,800",What are you doing?,,3,group_17,Sniff
"02:55:21,000","02:55:24,000",46,"02:55:20,800","02:55:21,800",You find anything?,G08,3,group_4,Moomintroll
"02:55:39,000","02:55:40,500",45,"02:55:38,800","02:55:40,800",I'll look somewhere else.,,3,group_16,Alicia and her grandma
"02:55:40,799","02:55:44,000",45,"02:55:38,800","02:55:40,800",I'll look somewhere else.,,3,group_16,Alicia and her grandma
"02:56:08,100","02:56:09,700",45,"02:56:07,800","02:56:10,800",Not very interesting.,,3,group_16,Alicia and her grandma
"02:56:15,299","02:56:17,600",45,"02:56:14,800","02:56:16,800","Oh no, I can see what it is.",,3,group_16,Alicia and her grandma
"02:56:17,700","02:56:17,799",45,"02:56:16,800","02:56:18,800",I gave it a good wash.,,3,group_16,Alicia and her grandma
"02:56:17,899","02:56:18,000",45,"02:56:16,800","02:56:18,800",I gave it a good wash.,,3,group_16,Alicia and her grandma
"02:56:18,399","02:56:18,600",45,"02:56:16,800","02:56:18,800",I gave it a good wash.,,3,group_16,Alicia and her grandma
"02:56:53,000","02:56:53,799",45,"02:56:51,800","02:56:54,800",You can't even whip cream properly.,,3,group_16,Alicia and her grandma
"02:56:54,899","02:57:02,000",45,"02:56:54,800","02:56:57,800","And I'm sure you have to say some magic words,",,3,group_16,Alicia and her grandma
"02:57:05,000","02:57:12,000",46,"02:57:03,800","02:57:05,800",You've chosen the wrong words.,G08,3,group_4,Moomintroll
"02:57:34,100","02:57:36,200",45,"02:57:31,800","02:57:35,800","But, but I have the book and you're not him.",,3,group_16,Alicia and her grandma
"02:57:37,799","02:57:38,000",45,"02:57:35,800","02:57:37,800",I can't believe it.,,3,group_16,Alicia and her grandma
"02:57:44,600","02:57:44,600",39,"02:57:43,800","02:57:44,800",You're not him.,,3,group_17,Sniff
"02:57:48,700","02:57:51,399",39,"02:57:44,800","02:57:48,800",I can prove it if you're quite sure you want me to.,,3,group_17,Sniff
"02:57:51,399","02:57:53,700",49,"02:57:48,800","02:57:51,800","By all means, it probably wasn't a good picture.",G05,3,group_13,background
"02:57:54,600","02:57:55,000",39,"02:57:51,800","02:57:54,800",I'm the one and only spirit of the lamp.,,3,group_17,Sniff
"02:57:58,000","02:57:59,799",46,"02:57:54,800","02:57:58,800","Ah, then you must have the power to make any wish come true.",G08,3,group_4,Moomintroll
"02:57:59,799","02:58:02,100",49,"02:57:58,800","02:57:59,800",Is that so?,G05,3,group_13,background
"02:58:02,100","02:58:03,600",46,"02:58:01,800","02:58:03,800",But I'm the one who'll dug you out.,G08,3,group_4,Moomintroll
"02:58:03,700","02:58:08,100",49,"02:58:01,800","02:58:03,800",But I'm the one who'll dug you out.,G05,3,group_13,background
"02:58:08,899","02:58:09,000",39,"02:58:08,800","02:58:10,800",What are we going to do about this spirit?,,3,group_17,Sniff
"02:58:10,000","02:58:10,000",39,"02:58:08,800","02:58:10,800",What are we going to do about this spirit?,,3,group_17,Sniff
"02:58:11,200","02:58:11,200",39,"02:58:10,800","02:58:11,800",Why?,,3,group_17,Sniff
"02:58:11,299","02:58:14,299",39,"02:58:10,800","02:58:11,800",Why?,,3,group_17,Sniff
"02:58:18,100","02:58:18,100",45,"02:58:17,800","02:58:18,800","Sorry, me.",,3,group_16,Alicia and her grandma
"02:58:21,899","02:58:23,200",45,"02:58:20,800","02:58:23,800","Hey, wait a minute.",,3,group_16,Alicia and her grandma
"02:58:24,000","02:58:29,200",45,"02:58:23,800","02:58:24,800",Oh.,,3,group_16,Alicia and her grandma
"02:58:29,299","02:58:29,299",45,"02:58:28,800","02:58:30,800","Don't worry, Snork Maiden.",,3,group_16,Alicia and her grandma
"02:58:29,600","02:58:30,000",45,"02:58:28,800","02:58:30,800","Don't worry, Snork Maiden.",,3,group_16,Alicia and her grandma
"02:58:30,000","02:58:38,899",45,"02:58:28,800","02:58:30,800","Don't worry, Snork Maiden.",,3,group_16,Alicia and her grandma
"02:58:42,500","02:58:43,000",45,"02:58:41,800","02:58:44,800","Right here, and very, very slowly.",,3,group_16,Alicia and her grandma
"02:59:07,299","02:59:08,000",45,"02:59:05,800","02:59:07,800","One royal necklace, Miss.",,3,group_16,Alicia and her grandma
"02:59:09,200","02:59:13,799",45,"02:59:08,800","02:59:10,800",This is incredible.,,3,group_16,Alicia and her grandma
"02:59:15,000","02:59:16,799",45,"02:59:14,800","02:59:16,800","Oh, thank you ever so much.",,3,group_16,Alicia and her grandma
"02:59:16,899","02:59:20,000",49,"02:59:16,800","02:59:17,800",All in a day's wake.,G05,3,group_13,background
"02:59:32,399","02:59:33,600",49,"02:59:31,800","02:59:33,800","Now, wait a minute.",G05,3,group_13,background
"02:59:38,200","02:59:38,200",39,"02:59:35,800","02:59:38,800",why don't you let me give you my wish right now?,,3,group_17,Sniff
"03:00:13,000","03:00:16,399",45,"03:00:12,800","03:00:13,800","Listen, moment.",,3,group_16,Alicia and her grandma
"03:01:25,000","03:01:26,700",49,"03:01:23,800","03:01:26,800",My leisure time would be totally ruined by these two.,G05,3,group_13,background
"03:01:27,700","03:01:31,100",49,"03:01:26,800","03:01:30,800",Good thing also I can read their minds so I know what I'm up against.,G05,3,group_13,background
"03:01:31,399","03:01:33,500",49,"03:01:30,800","03:01:33,800",They're up to something I know they are.,G05,3,group_13,background
"03:01:45,000","03:01:50,100",49,"03:01:44,800","03:01:49,800","Oh, Edgar, Edgar, I do wish you was somebody else.",G05,3,group_13,background
"03:01:51,000","03:01:53,299",49,"03:01:49,800","03:01:52,800",This will certainly have to be changed.,G05,3,group_13,background
"03:01:54,500","03:01:58,399",49,"03:01:52,800","03:01:54,800","The whole page, really.",G05,3,group_13,background
"03:01:58,899","03:02:01,000",49,"03:01:58,800","03:02:01,800",Who did this?,G05,3,group_13,background
"03:02:01,600","03:02:03,100",49,"03:01:58,800","03:02:01,800",Who did this?,G05,3,group_13,background
"03:02:54,600","03:02:58,100",27,"03:02:52,800","03:02:54,800",weren't perfectly polished.,,3,group_8,Moomintroll
"03:03:04,600","03:03:06,899",27,"03:03:02,800","03:03:04,800",I must admit he did improve them.,,3,group_8,Moomintroll
"03:03:35,799","03:03:35,899",43,"03:03:33,800","03:03:36,800","Deepers, who's your rich friend?",,3,group_16,Alicia and her grandma
"03:03:36,600","03:03:43,100",43,"03:03:33,800","03:03:36,800","Deepers, who's your rich friend?",,3,group_16,Alicia and her grandma
"03:03:48,000","03:03:49,500",43,"03:03:47,800","03:03:49,800","Good afternoon, Inspector.",,3,group_16,Alicia and her grandma
"03:03:51,000","03:03:57,000",43,"03:03:50,800","03:03:52,800","Please hurry, Inspector.",,3,group_16,Alicia and her grandma
"03:04:06,000","03:04:06,000",10,"03:04:04,800","03:04:08,800","My pearl necklace, extraordinarily beautiful pearls, 87 of them.",,3,group_4,Moomintroll
"03:04:06,000","03:04:11,799",43,"03:04:04,800","03:04:08,800","My pearl necklace, extraordinarily beautiful pearls, 87 of them.",,3,group_16,Alicia and her grandma
"03:04:12,600","03:04:13,299",43,"03:04:11,800","03:04:14,800",You stole it.,,3,group_16,Alicia and her grandma
"03:04:16,000","03:04:16,399",43,"03:04:14,800","03:04:16,800",Did you?,,3,group_16,Alicia and her grandma
"03:04:16,899","03:04:17,100",43,"03:04:16,800","03:04:17,800",Oh!,,3,group_16,Alicia and her grandma
"03:04:17,799","03:04:18,000",43,"03:04:16,800","03:04:17,800",Oh!,,3,group_16,Alicia and her grandma
"03:04:18,799","03:04:18,899",43,"03:04:17,800","03:04:18,800","Oh, no, no!",,3,group_16,Alicia and her grandma
"03:04:19,799","03:04:19,899",43,"03:04:18,800","03:04:19,800",What are you doing?,,3,group_16,Alicia and her grandma
"03:04:20,700","03:04:21,799",20,"03:04:19,800","03:04:20,800",What are you doing?,G00,3,group_0,Sniff
"03:04:21,899","03:04:22,200",20,"03:04:21,800","03:04:22,800",Doctor!,G00,3,group_0,Sniff
"03:04:22,600","03:04:26,299",20,"03:04:21,800","03:04:22,800",Doctor!,G00,3,group_0,Sniff
"03:04:26,899","03:04:27,100",20,"03:04:25,800","03:04:27,800",Little Maiden's beauty!,G00,3,group_0,Sniff
"03:04:27,100","03:04:34,000",20,"03:04:25,800","03:04:27,800",Little Maiden's beauty!,G00,3,group_0,Sniff
"03:04:35,500","03:04:35,600",20,"03:04:34,800","03:04:36,800","No, that's very funny, Mr. Philly!",G00,3,group_0,Sniff
"03:04:36,200","03:04:36,700",20,"03:04:34,800","03:04:36,800","No, that's very funny, Mr. Philly!",G00,3,group_0,Sniff
"03:04:36,700","03:04:37,600",20,"03:04:34,800","03:04:36,800","No, that's very funny, Mr. Philly!",G00,3,group_0,Sniff
"03:04:46,500","03:04:48,899",45,"03:04:46,240","03:04:49,480","Of course, Inspector. It was a present. I swear it.",,3,group_16,Alicia and her grandma
"03:04:50,700","03:04:53,000",45,"03:04:49,480","03:04:50,760",Who gave it to you?,,3,group_16,Alicia and her grandma
"03:04:53,000","03:04:53,000",20,"03:04:50,760","03:04:53,120",That's a secret between me and Moomin.,G00,3,group_0,Sniff
"03:04:54,500","03:04:54,500",45,"03:04:53,120","03:04:54,520",A secret?,,3,group_16,Alicia and her grandma
"03:04:54,500","03:04:56,899",20,"03:04:53,120","03:04:54,520",A secret?,G00,3,group_0,Sniff
"03:04:59,799","03:05:06,000",20,"03:04:57,280","03:04:59,880","I've never known them to lie before, Mrs. Philly John.",G00,3,group_0,Sniff
"03:07:26,399","03:07:30,899",46,"03:07:25,200","03:07:26,440",Just so.,G08,3,group_4,Moomintroll
"03:08:26,000","03:08:27,399",58,"03:08:24,440","03:08:26,080",You have to stop when I say so.,,3,group_14,MoominMama
"03:08:27,899","03:08:32,899",58,"03:08:27,840","03:08:28,800",Don't deny it.,,3,group_14,MoominMama
"03:08:32,899","03:08:36,100",58,"03:08:31,440","03:08:33,440",I know it's true.,,3,group_14,MoominMama
"03:08:36,299","03:08:37,000",58,"03:08:35,080","03:08:36,400",It's not yours.,,3,group_14,MoominMama
"03:08:46,000","03:08:46,299",39,"03:08:42,520","03:08:46,880","Please stop me, I'm going to give it back to me.",,3,group_17,Sniff
"03:08:46,899","03:08:48,899",39,"03:08:46,880","03:08:51,160","Hey, that looks like the lamp we've found.",,3,group_17,Sniff
"03:08:50,899","03:08:52,000",39,"03:08:46,880","03:08:51,160","Hey, that looks like the lamp we've found.",,3,group_17,Sniff
"03:08:53,899","03:08:53,899",39,"03:08:53,400","03:08:54,880","Oh, no.",,3,group_17,Sniff
"03:10:31,700","03:10:32,299",45,"03:10:30,360","03:10:31,760",I don't know who lives there.,,3,group_16,Alicia and her grandma
"03:10:32,299","03:10:32,399",45,"03:10:31,760","03:10:34,040","Oh, then you did steal the necklace.",,3,group_16,Alicia and her grandma
"03:13:29,899","03:13:32,100",39,"03:13:29,880","03:13:32,880",But why on earth do you want the hobgoblin?,,3,group_17,Sniff
"03:14:11,200","03:14:16,700",49,"03:14:10,880","03:14:13,880",And some of the hobgoblin took the magic ram away,G05,3,group_13,background
"03:14:17,299","03:14:18,500",49,"03:14:16,880","03:14:20,880","And a good thing too, it would really be very boring",G05,3,group_13,background
"03:14:19,100","03:14:23,200",49,"03:14:16,880","03:14:20,880","And a good thing too, it would really be very boring",G05,3,group_13,background
"03:16:34,000","03:16:36,000",49,"03:16:33,880","03:16:36,880",Winter was just around the corner.,G05,3,group_13,background
"03:16:37,000","03:16:40,500",49,"03:16:36,880","03:16:42,880",And that was the time of year for movement to get restless.,G05,3,group_13,background
"03:16:50,700","03:16:55,000",49,"03:16:49,880","03:16:56,880",Because this was the time of year for snuffkin to leave movement valley on his yearly trek south.,G05,3,group_13,background
"03:16:55,000","03:16:55,000",49,"03:16:49,880","03:16:56,880",Because this was the time of year for snuffkin to leave movement valley on his yearly trek south.,G05,3,group_13,background
"03:16:55,100","03:16:57,000",49,"03:16:49,880","03:16:56,880",Because this was the time of year for snuffkin to leave movement valley on his yearly trek south.,G05,3,group_13,background
"03:17:14,799","03:17:14,799",46,"03:17:06,880","03:17:14,880",That bonfire looks inviting.,G08,3,group_4,Moomintroll
"03:17:16,600","03:17:17,100",46,"03:17:14,880","03:17:16,880",You're up already.,G08,3,group_4,Moomintroll
"03:17:22,500","03:17:26,500",39,"03:17:21,880","03:17:23,880","Yes, winders on the way.",,3,group_17,Sniff
"03:17:38,799","03:17:44,000",46,"03:17:37,880","03:17:39,880","If snuffkin says I could go with him,",G08,3,group_4,Moomintroll
"03:17:45,500","03:17:47,100",46,"03:17:44,880","03:17:46,880","Oh, please, moving, Papa.",G08,3,group_4,Moomintroll
"03:17:50,899","03:17:52,899",46,"03:17:50,880","03:17:53,880",But I might get him to train his mind.,G08,3,group_4,Moomintroll
"03:17:57,200","03:17:57,899",46,"03:17:56,880","03:17:58,880",Why not?,G08,3,group_4,Moomintroll
"03:19:14,899","03:19:16,200",39,"03:19:11,880","03:19:15,880",Could I ask you something?,,3,group_17,Sniff
"03:19:16,700","03:19:17,000",39,"03:19:15,880","03:19:17,880",What?,,3,group_17,Sniff
"03:19:18,000","03:19:19,000",39,"03:19:17,880","03:19:19,880",Don't go without telling me.,,3,group_17,Sniff
"03:19:32,299","03:19:35,600",46,"03:19:31,880","03:19:35,880",But it makes me even sadder if I can't see goodbye properly.,G08,3,group_4,Moomintroll
"03:19:36,000","03:19:41,500",46,"03:19:35,880","03:19:37,880",I'd like to wish you good luck and all that.,G08,3,group_4,Moomintroll
"03:19:49,399","03:19:54,399",39,"03:19:48,880","03:19:49,880",You're right.,,3,group_17,Sniff
"03:19:55,500","03:19:55,600",39,"03:19:54,880","03:19:58,880",Because I promised to be back here in Moomin Valley before you've even woken up.,,3,group_17,Sniff
"03:20:14,000","03:20:22,799",57,"03:20:12,880","03:20:14,880","What do you mean, funny?",,3,group_6,LittleMy
"03:20:22,799","03:20:23,600",46,"03:20:21,880","03:20:23,880","Okay, I'll come have a look.",G08,3,group_4,Moomintroll
"03:20:23,600","03:20:23,600",57,"03:20:21,880","03:20:23,880","Okay, I'll come have a look.",,3,group_6,LittleMy
"03:20:23,600","03:20:23,799",46,"03:20:21,880","03:20:23,880","Okay, I'll come have a look.",G08,3,group_4,Moomintroll
"03:20:23,799","03:20:24,200",57,"03:20:21,880","03:20:23,880","Okay, I'll come have a look.",,3,group_6,LittleMy
"03:20:29,899","03:20:30,000",20,"03:20:28,880","03:20:30,880",Be careful.,G00,3,group_0,Sniff
"03:21:38,500","03:21:41,399",57,"03:21:37,880","03:21:40,880",This is what a kite looks like.,,3,group_6,LittleMy
"03:21:41,600","03:21:45,899",57,"03:21:40,880","03:21:42,880",Looks broken to me.,,3,group_6,LittleMy
"03:21:52,799","03:21:54,399",57,"03:21:47,880","03:21:52,880",The string must have broken when someone was flying it and the wind blew it down into the tree.,,3,group_6,LittleMy
"03:21:54,399","03:21:54,600",10,"03:21:52,880","03:21:54,880","Well, why don't we repair it?",,3,group_4,Moomintroll
"03:22:03,899","03:22:05,000",46,"03:22:03,880","03:22:05,880","It is a kite, isn't it?",G08,3,group_4,Moomintroll
"03:22:06,200","03:22:07,200",46,"03:22:05,880","03:22:07,880",Can we mend it?,G08,3,group_4,Moomintroll
"03:22:31,799","03:22:31,799",27,"03:22:30,880","03:22:32,880",I think I have what you need.,,3,group_8,Moomintroll
"03:24:17,200","03:24:17,799",32,"03:24:16,880","03:24:18,880","Uh-oh, it's falling.",,3,group_4,Moomintroll
"03:24:17,799","03:24:17,899",57,"03:24:16,880","03:24:18,880","Uh-oh, it's falling.",,3,group_6,LittleMy
"03:24:17,899","03:24:18,600",32,"03:24:16,880","03:24:18,880","Uh-oh, it's falling.",,3,group_4,Moomintroll
"03:24:18,600","03:24:18,799",57,"03:24:16,880","03:24:18,880","Uh-oh, it's falling.",,3,group_6,LittleMy
"03:24:18,799","03:24:18,899",32,"03:24:16,880","03:24:18,880","Uh-oh, it's falling.",,3,group_4,Moomintroll
"03:24:19,000","03:24:25,399",32,"03:24:18,880","03:24:24,880","Try again, and this time start running and when the win catches the kite, you start paying out the lie.",,3,group_4,Moomintroll
"03:24:25,500","03:24:25,700",32,"03:24:24,880","03:24:27,880","All right, fine. Hold it up again, moment.",,3,group_4,Moomintroll
"03:24:26,799","03:24:27,700",32,"03:24:24,880","03:24:27,880","All right, fine. Hold it up again, moment.",,3,group_4,Moomintroll
"03:24:59,100","03:25:00,399",45,"03:24:58,880","03:25:00,880",Is it okay?,,3,group_16,Alicia and her grandma
"03:25:01,000","03:25:03,399",45,"03:25:00,880","03:25:03,880","I think the wind is getting stronger, moment.",,3,group_16,Alicia and her grandma
"03:27:20,299","03:27:21,000",46,"03:27:19,880","03:27:21,880",That's it!,G08,3,group_4,Moomintroll
"03:27:21,700","03:27:26,000",46,"03:27:19,880","03:27:21,880",That's it!,G08,3,group_4,Moomintroll
"03:27:26,200","03:27:26,200",46,"03:27:24,880","03:27:26,880","Yes, that's right.",G08,3,group_4,Moomintroll
"03:27:34,000","03:27:34,000",57,"03:27:33,880","03:27:35,880",What is it?,,3,group_6,LittleMy
"03:27:34,100","03:27:34,200",57,"03:27:33,880","03:27:35,880",What is it?,,3,group_6,LittleMy
"03:27:40,000","03:27:42,000",45,"03:27:39,880","03:27:41,880",What did you say?,,3,group_16,Alicia and her grandma
"03:27:44,799","03:27:45,000",45,"03:27:41,880","03:27:44,880",I think it's going to be okay now.,,3,group_16,Alicia and her grandma
"03:27:56,000","03:27:56,799",45,"03:27:54,880","03:27:57,880",But the snorke just said it won't fall down again.,,3,group_16,Alicia and her grandma
"03:27:56,899","03:27:56,899",45,"03:27:54,880","03:27:57,880",But the snorke just said it won't fall down again.,,3,group_16,Alicia and her grandma
"03:27:57,000","03:27:57,100",45,"03:27:54,880","03:27:57,880",But the snorke just said it won't fall down again.,,3,group_16,Alicia and her grandma
"03:27:57,299","03:27:57,399",45,"03:27:54,880","03:27:57,880",But the snorke just said it won't fall down again.,,3,group_16,Alicia and her grandma
"03:27:57,700","03:27:58,100",57,"03:27:54,880","03:27:57,880",But the snorke just said it won't fall down again.,,3,group_6,LittleMy
"03:27:58,100","03:27:58,299",45,"03:27:57,880","03:27:58,880",Even so!,,3,group_16,Alicia and her grandma
"03:27:58,299","03:27:58,399",57,"03:27:57,880","03:27:58,880",Even so!,,3,group_6,LittleMy
"03:27:58,399","03:27:58,500",45,"03:27:57,880","03:27:58,880",Even so!,,3,group_16,Alicia and her grandma
"03:27:58,500","03:27:58,500",57,"03:27:57,880","03:27:58,880",Even so!,,3,group_6,LittleMy
"03:27:58,600","03:27:58,799",45,"03:27:57,880","03:27:58,880",Even so!,,3,group_16,Alicia and her grandma
"03:27:58,799","03:28:06,000",45,"03:27:57,880","03:27:58,880",Even so!,,3,group_16,Alicia and her grandma
"03:28:06,299","03:28:06,299",45,"03:28:05,880","03:28:07,880",What are you doing?,,3,group_16,Alicia and her grandma
"03:28:06,299","03:28:06,399",20,"03:28:05,880","03:28:07,880",What are you doing?,G00,3,group_0,Sniff
"03:28:06,399","03:28:06,899",45,"03:28:05,880","03:28:07,880",What are you doing?,,3,group_16,Alicia and her grandma
"03:28:06,899","03:28:06,899",20,"03:28:05,880","03:28:07,880",What are you doing?,G00,3,group_0,Sniff
"03:28:06,899","03:28:07,799",45,"03:28:05,880","03:28:07,880",What are you doing?,,3,group_16,Alicia and her grandma
"03:28:07,799","03:28:07,899",20,"03:28:05,880","03:28:07,880",What are you doing?,G00,3,group_0,Sniff
"03:28:07,899","03:28:08,000",20,"03:28:07,880","03:28:09,880",Listen carefully.,G00,3,group_0,Sniff
"03:28:08,000","03:28:09,100",45,"03:28:07,880","03:28:09,880",Listen carefully.,,3,group_16,Alicia and her grandma
"03:28:11,899","03:28:13,799",45,"03:28:11,880","03:28:14,880","When we fly the kite next time,",,3,group_16,Alicia and her grandma
"03:28:14,899","03:28:15,200",45,"03:28:14,880","03:28:17,880",what are you two whispering about?,,3,group_16,Alicia and her grandma
"03:28:15,700","03:28:16,000",45,"03:28:14,880","03:28:17,880",what are you two whispering about?,,3,group_16,Alicia and her grandma
"03:28:23,200","03:28:26,899",57,"03:28:22,880","03:28:24,880",It won't! Snorke is fixed it.,,3,group_6,LittleMy
"03:28:29,899","03:28:30,200",57,"03:28:29,880","03:28:30,880",Me?,,3,group_6,LittleMy
"03:28:31,000","03:28:38,299",46,"03:28:30,880","03:28:32,880","Now then, do you want to do it, Moomin?",G08,3,group_4,Moomintroll
"03:28:39,299","03:28:39,299",46,"03:28:38,880","03:28:39,880","Yes, that's fine.",G08,3,group_4,Moomintroll
"03:28:39,399","03:28:40,000",46,"03:28:38,880","03:28:39,880","Yes, that's fine.",G08,3,group_4,Moomintroll
"03:28:41,000","03:28:41,100",46,"03:28:40,880","03:28:42,880","I'm counting on you, Sniff.",G08,3,group_4,Moomintroll
"03:28:58,899","03:28:58,899",10,"03:28:58,880","03:29:00,880","Well, I'm not so sure.",,3,group_4,Moomintroll
"03:28:59,000","03:28:59,299",10,"03:28:58,880","03:29:00,880","Well, I'm not so sure.",,3,group_4,Moomintroll
"03:28:59,399","03:28:59,399",10,"03:28:58,880","03:29:00,880","Well, I'm not so sure.",,3,group_4,Moomintroll
"03:29:00,600","03:29:02,600",10,"03:28:58,880","03:29:00,880","Well, I'm not so sure.",,3,group_4,Moomintroll
"03:29:03,799","03:29:04,000",10,"03:29:02,880","03:29:04,880",Good idea.,,3,group_4,Moomintroll
"03:29:50,899","03:29:56,000",46,"03:29:38,880","03:30:02,880","That's it. That's all of the line. It's very high. Must be some wind up there. It's flying really well, isn't it? Certainly is.",G08,3,group_4,Moomintroll
