Speaker_Start,Speaker_Stop,Speaker,Subtitle_Start,Subtitle_End,Text,Global_ID
"04:16:38,100","04:16:39,299",SPEAKER_30,"04:16:37,720","04:16:39,720","Really, Mama?",G09
"04:16:40,200","04:16:42,600",SPEAKER_30,"04:16:39,720","04:16:42,720",I don't wonder what this Christmas will be like.,G09
"04:16:42,799","04:16:50,700",SPEAKER_24,"04:16:42,720","04:16:46,720","What if it's an awful greedy, beastly monster like the grove?",G05
"04:16:56,100","04:17:00,299",SPEAKER_24,"04:16:55,720","04:16:58,720",Have you thought of any presents for Christmas yet?,G05
"04:17:01,000","04:17:02,200",SPEAKER_24,"04:17:00,720","04:17:02,720","Look, a seashell.",G05
"04:17:03,200","04:17:04,000",SPEAKER_24,"04:17:02,720","04:17:04,720","Oh, that's a beauty.",G05
"04:17:04,000","04:17:04,500",SPEAKER_39,"04:17:02,720","04:17:04,720","Oh, that's a beauty.",
"04:17:08,399","04:17:13,899",SPEAKER_30,"04:17:07,720","04:17:10,720","Oh, look, Mama, what I got for Christmas.",G09
"04:17:14,299","04:17:14,399",SPEAKER_30,"04:17:13,720","04:17:15,720",I'm giving him this book.,G09
"04:17:14,399","04:17:14,399",SPEAKER_22,"04:17:13,720","04:17:15,720",I'm giving him this book.,G10
"04:17:14,399","04:17:14,799",SPEAKER_30,"04:17:13,720","04:17:15,720",I'm giving him this book.,G09
"04:17:14,799","04:17:14,899",SPEAKER_22,"04:17:13,720","04:17:15,720",I'm giving him this book.,G10
"04:17:14,899","04:17:14,899",SPEAKER_30,"04:17:13,720","04:17:15,720",I'm giving him this book.,G09
"04:17:14,899","04:17:14,899",SPEAKER_22,"04:17:13,720","04:17:15,720",I'm giving him this book.,G10
"04:17:14,899","04:17:15,000",SPEAKER_30,"04:17:13,720","04:17:15,720",I'm giving him this book.,G09
"04:17:15,000","04:17:15,000",SPEAKER_22,"04:17:13,720","04:17:15,720",I'm giving him this book.,G10
"04:17:15,000","04:17:15,299",SPEAKER_30,"04:17:13,720","04:17:15,720",I'm giving him this book.,G09
"04:17:15,299","04:17:15,500",SPEAKER_22,"04:17:13,720","04:17:15,720",I'm giving him this book.,G10
"04:17:15,500","04:17:15,500",SPEAKER_30,"04:17:13,720","04:17:15,720",I'm giving him this book.,G09
"04:17:15,899","04:17:16,000",SPEAKER_22,"04:17:15,720","04:17:16,720",Great presents.,G10
"04:17:16,000","04:17:22,600",SPEAKER_30,"04:17:15,720","04:17:16,720",Great presents.,G09
"04:17:34,299","04:17:35,200",SPEAKER_30,"04:17:33,720","04:17:35,720",So do I.,G09
"04:17:35,799","04:17:37,000",SPEAKER_39,"04:17:35,720","04:17:36,720","Oh, dear.",
"04:17:37,000","04:17:37,100",SPEAKER_22,"04:17:36,720","04:17:39,720",I do hope he likes my pumpkin pie.,G10
"04:17:37,100","04:17:38,000",SPEAKER_39,"04:17:36,720","04:17:39,720",I do hope he likes my pumpkin pie.,
"04:17:38,000","04:17:39,600",SPEAKER_22,"04:17:36,720","04:17:39,720",I do hope he likes my pumpkin pie.,G10
"04:17:39,600","04:17:39,700",SPEAKER_24,"04:17:36,720","04:17:39,720",I do hope he likes my pumpkin pie.,G05
"04:17:39,700","04:17:40,000",SPEAKER_30,"04:17:36,720","04:17:39,720",I do hope he likes my pumpkin pie.,G09
"04:17:40,000","04:17:40,600",SPEAKER_16,"04:17:39,720","04:17:40,720",He will.,
"04:17:41,100","04:17:41,700",SPEAKER_22,"04:17:40,720","04:17:43,720",Imagine everyone in Moomin Valley being frightened.,G10
"04:17:41,700","04:17:41,899",SPEAKER_45,"04:17:40,720","04:17:43,720",Imagine everyone in Moomin Valley being frightened.,
"04:17:41,899","04:17:41,899",SPEAKER_22,"04:17:40,720","04:17:43,720",Imagine everyone in Moomin Valley being frightened.,G10
"04:17:41,899","04:17:42,000",SPEAKER_45,"04:17:40,720","04:17:43,720",Imagine everyone in Moomin Valley being frightened.,
"04:17:42,000","04:17:42,000",SPEAKER_22,"04:17:40,720","04:17:43,720",Imagine everyone in Moomin Valley being frightened.,G10
"04:17:42,000","04:17:42,000",SPEAKER_45,"04:17:40,720","04:17:43,720",Imagine everyone in Moomin Valley being frightened.,
"04:17:42,000","04:17:42,100",SPEAKER_22,"04:17:40,720","04:17:43,720",Imagine everyone in Moomin Valley being frightened.,G10
"04:17:42,100","04:17:44,000",SPEAKER_45,"04:17:40,720","04:17:43,720",Imagine everyone in Moomin Valley being frightened.,
"04:17:44,000","04:17:44,000",SPEAKER_24,"04:17:43,720","04:17:44,720",Mmm.,G05
"04:17:44,000","04:17:44,299",SPEAKER_37,"04:17:43,720","04:17:44,720",Mmm.,
"04:17:44,299","04:17:44,700",SPEAKER_24,"04:17:43,720","04:17:44,720",Mmm.,G05
"04:17:44,700","04:17:44,799",SPEAKER_37,"04:17:43,720","04:17:44,720",Mmm.,
"04:17:55,000","04:17:56,100",SPEAKER_31,"04:17:54,720","04:17:55,720",Are you sleepy?,
"04:17:56,399","04:17:57,000",SPEAKER_45,"04:17:55,720","04:17:56,720","Yes, I am.",
"04:17:57,000","04:17:57,299",SPEAKER_24,"04:17:56,720","04:17:59,720",I can't stay this scared for much longer.,G05
"04:17:57,299","04:17:57,299",SPEAKER_45,"04:17:56,720","04:17:59,720",I can't stay this scared for much longer.,
"04:17:57,799","04:17:57,899",SPEAKER_45,"04:17:56,720","04:17:59,720",I can't stay this scared for much longer.,
"04:17:57,899","04:17:59,000",SPEAKER_24,"04:17:56,720","04:17:59,720",I can't stay this scared for much longer.,G05
"04:17:59,000","04:18:00,100",SPEAKER_45,"04:17:56,720","04:17:59,720",I can't stay this scared for much longer.,
"04:18:04,299","04:18:04,799",SPEAKER_30,"04:18:03,720","04:18:04,720",Oh.,G09
"04:18:07,799","04:18:08,899",SPEAKER_30,"04:18:07,720","04:18:08,720",He's coming.,G09
"04:18:12,200","04:18:14,600",SPEAKER_31,"04:18:11,720","04:18:15,720",I never thought Christmas could be that small.,
"04:18:16,600","04:18:18,000",SPEAKER_31,"04:18:15,720","04:18:17,720",Merry Christmas.,
"04:18:18,000","04:18:18,399",SPEAKER_26,"04:18:17,720","04:18:20,720",Merry Christmas. Is that what he is?,
"04:18:18,399","04:18:18,399",SPEAKER_31,"04:18:17,720","04:18:20,720",Merry Christmas. Is that what he is?,
"04:18:18,399","04:18:18,399",SPEAKER_26,"04:18:17,720","04:18:20,720",Merry Christmas. Is that what he is?,
"04:18:18,399","04:18:19,000",SPEAKER_31,"04:18:17,720","04:18:20,720",Merry Christmas. Is that what he is?,
"04:18:19,000","04:18:26,500",SPEAKER_26,"04:18:17,720","04:18:20,720",Merry Christmas. Is that what he is?,
"04:18:31,100","04:18:32,399",SPEAKER_26,"04:18:30,720","04:18:32,720","Brought my friends, too.",
"04:18:33,299","04:18:34,700",SPEAKER_30,"04:18:32,720","04:18:34,720",You're all very welcome.,G09
"04:18:35,299","04:18:40,100",SPEAKER_26,"04:18:34,720","04:18:36,720","Oh, thank you.",
"04:18:40,299","04:18:43,799",SPEAKER_26,"04:18:39,720","04:18:40,720",Woo!,
"04:18:48,399","04:18:48,399",SPEAKER_30,"04:18:46,720","04:18:48,720","Oh, what a lot of food you've made.",G09
"04:18:48,399","04:18:48,399",SPEAKER_26,"04:18:46,720","04:18:48,720","Oh, what a lot of food you've made.",
"04:18:48,899","04:18:48,899",SPEAKER_26,"04:18:48,720","04:18:51,720","Yes, all the food there is for Christmas.",
"04:18:48,899","04:18:51,299",SPEAKER_30,"04:18:48,720","04:18:51,720","Yes, all the food there is for Christmas.",G09
"04:18:51,600","04:18:53,600",SPEAKER_26,"04:18:48,720","04:18:51,720","Yes, all the food there is for Christmas.",
"04:18:54,600","04:18:55,700",SPEAKER_30,"04:18:53,720","04:18:55,720",They are.,G09
"04:18:55,700","04:18:59,500",SPEAKER_26,"04:18:53,720","04:18:55,720",They are.,
"04:18:59,799","04:19:02,600",SPEAKER_26,"04:18:59,720","04:19:02,720","Papa, I don't think these creatures are Christmas.",
"04:19:02,700","04:19:04,100",SPEAKER_30,"04:18:59,720","04:19:02,720","Papa, I don't think these creatures are Christmas.",G09
"04:19:13,500","04:19:15,000",SPEAKER_39,"04:19:12,720","04:19:14,720",You look sleepy.,
"04:19:15,000","04:19:18,500",SPEAKER_31,"04:19:14,720","04:19:15,720",I am.,
"04:19:19,299","04:19:21,299",SPEAKER_30,"04:19:18,720","04:19:21,720","What is Christmas doing, Mama?",G09
"04:19:21,899","04:19:23,899",SPEAKER_26,"04:19:21,720","04:19:23,720","Aren't you sleepy, too, little ones?",
"04:19:24,100","04:19:27,500",SPEAKER_26,"04:19:23,720","04:19:27,720",Sleepy with a wonderful Christmas tree like this to look at.,
"04:19:30,799","04:19:30,799",SPEAKER_26,"04:19:30,720","04:19:31,720","Hey, Papa.",
"04:19:30,799","04:19:31,700",SPEAKER_21,"04:19:30,720","04:19:31,720","Hey, Papa.",
"04:19:32,100","04:19:32,799",SPEAKER_29,"04:19:31,720","04:19:32,720",What is it?,
"04:19:33,200","04:19:35,299",SPEAKER_21,"04:19:32,720","04:19:35,720",Are you thinking what I'm thinking?,
"04:19:35,600","04:19:36,899",SPEAKER_29,"04:19:32,720","04:19:35,720",Are you thinking what I'm thinking?,
"04:19:39,299","04:19:45,299",SPEAKER_21,"04:19:38,720","04:19:41,720",Nobody can get really angry this late at night.,
"04:19:46,200","04:19:53,000",SPEAKER_30,"04:19:45,720","04:19:47,720",I'm sure you're right.,G09
"04:19:53,000","04:19:53,100",SPEAKER_21,"04:19:52,720","04:19:53,720",What?,
"04:19:53,100","04:19:53,200",SPEAKER_30,"04:19:52,720","04:19:53,720",What?,G09
"04:19:53,200","04:19:54,100",SPEAKER_21,"04:19:52,720","04:19:53,720",What?,
"04:19:54,899","04:19:55,899",SPEAKER_21,"04:19:54,720","04:19:55,720",For us?,
"04:19:56,200","04:19:59,799",SPEAKER_21,"04:19:55,720","04:19:57,720","Yes, we want to sleep.",
"04:20:03,799","04:20:04,700",SPEAKER_31,"04:20:03,720","04:20:04,720",Snortman?,
"04:20:05,200","04:20:09,200",SPEAKER_31,"04:20:04,720","04:20:06,720","Oh, I see here yet.",
"04:20:32,100","04:20:36,899",SPEAKER_44,"04:20:31,720","04:20:34,720","I don't think it makes any difference, you know?",
"04:20:38,000","04:20:38,600",SPEAKER_44,"04:20:37,720","04:20:38,720",Look at that!,
"04:21:02,000","04:21:04,700",SPEAKER_49,"04:21:01,720","04:21:04,720",And apparently it didn't make any difference at all.,G05
"04:21:05,000","04:21:12,899",SPEAKER_49,"04:21:04,720","04:21:07,720","Because the Moonman family slept as peacefully as ever,",G05
"04:21:14,100","04:21:15,000",SPEAKER_49,"04:21:13,720","04:21:16,720",So probably he went someplace else.,G05
"04:21:15,399","04:21:16,899",SPEAKER_49,"04:21:13,720","04:21:16,720",So probably he went someplace else.,G05
"04:21:19,600","04:21:24,000",SPEAKER_17,"04:21:18,720","04:21:25,720",They love the laughter and they love the living the movements.,
"04:21:19,700","04:21:19,700",SPEAKER_49,"04:21:18,720","04:21:25,720",They love the laughter and they love the living the movements.,G05
"04:21:26,700","04:21:32,299",SPEAKER_17,"04:21:25,720","04:21:33,720",They're leaving and sharing and caring and giving the movements.,
"04:21:32,299","04:21:32,399",SPEAKER_41,"04:21:25,720","04:21:33,720",They're leaving and sharing and caring and giving the movements.,
"04:21:34,299","04:21:38,600",SPEAKER_17,"04:21:33,720","04:21:36,720",They're always happy and goes at play.,
"04:21:38,600","04:21:44,299",SPEAKER_18,"04:21:36,720","04:21:40,720",The Moons are having fun day after day.,G00
"04:21:45,000","04:21:48,000",SPEAKER_18,"04:21:43,720","04:21:46,720",The Moons.,G00
"04:22:34,799","04:22:47,799",SPEAKER_19,"04:22:34,720","04:22:37,720","So come with me, give me your hand.",G02
"04:22:47,799","04:22:47,799",SPEAKER_56,"04:22:45,720","04:22:48,720",There were the movements.,G00
"04:22:49,299","04:22:59,700",SPEAKER_56,"04:22:48,720","04:22:51,720",There were the movements.,G00
"04:23:00,700","04:23:02,399",SPEAKER_56,"04:22:57,720","04:23:00,720",There were the movements.,G00
"04:23:23,899","04:23:24,399",SPEAKER_49,"04:23:23,720","04:23:26,720",Moonman had a dream.,G05
"04:23:24,500","04:23:25,399",SPEAKER_49,"04:23:23,720","04:23:26,720",Moonman had a dream.,G05
"04:23:34,500","04:23:34,899",SPEAKER_13,"04:23:30,720","04:23:34,720","And strangely enough, he dreamt that he was sleeping.",
"04:23:35,899","04:23:36,399",SPEAKER_13,"04:23:34,720","04:23:36,720",Moonman.,
"04:23:38,799","04:23:39,200",SPEAKER_38,"04:23:38,720","04:23:41,720",Huh?,G09
"04:23:39,700","04:23:39,799",SPEAKER_49,"04:23:38,720","04:23:41,720",Huh?,G05
"04:23:39,799","04:23:40,100",SPEAKER_38,"04:23:38,720","04:23:41,720",Huh?,G09
"04:23:40,200","04:23:40,700",SPEAKER_38,"04:23:38,720","04:23:41,720",Huh?,G09
"04:23:46,600","04:23:47,000",SPEAKER_08,"04:23:44,720","04:23:46,720",Alicia.,G07
"04:23:47,000","04:23:50,200",SPEAKER_24,"04:23:46,720","04:23:47,720",Alicia.,G05
"04:23:50,299","04:24:04,600",SPEAKER_24,"04:23:47,720","04:23:50,720","Wow, you can fly on the broomstick now.",G05
"04:24:04,700","04:24:06,000",SPEAKER_24,"04:24:02,720","04:24:04,720","Man, it's me.",G05
"04:24:06,299","04:24:06,399",SPEAKER_24,"04:24:05,720","04:24:08,720","Would you mind if we went a little higher, Alicia?",G05
"04:24:06,399","04:24:08,700",SPEAKER_36,"04:24:05,720","04:24:08,720","Would you mind if we went a little higher, Alicia?",
"04:24:09,000","04:24:09,600",SPEAKER_36,"04:24:08,720","04:24:10,720",Sure.,
"04:24:16,799","04:24:22,100",SPEAKER_08,"04:24:16,720","04:24:18,720","Please, listen.",G07
"04:24:22,500","04:24:24,000",SPEAKER_08,"04:24:21,720","04:24:23,720",Here you go.,G07
"04:24:36,000","04:24:36,299",SPEAKER_36,"04:24:35,720","04:24:39,720","Oh, thank you, Moonman.",
"04:24:36,399","04:24:37,799",SPEAKER_36,"04:24:35,720","04:24:39,720","Oh, thank you, Moonman.",
"04:24:40,600","04:24:42,200",SPEAKER_24,"04:24:39,720","04:24:42,720",Will you give me a ride now?,G05
"04:24:42,700","04:24:43,399",SPEAKER_24,"04:24:39,720","04:24:42,720",Will you give me a ride now?,G05
"04:25:00,299","04:25:02,899",SPEAKER_31,"04:24:59,720","04:25:02,720","Moonman, Val, he's really beautiful from up here.",
"04:25:03,299","04:25:04,399",SPEAKER_46,"04:25:02,720","04:25:05,720","Yes, lovely.",G08
"04:25:03,399","04:25:04,200",SPEAKER_31,"04:25:02,720","04:25:05,720","Yes, lovely.",
"04:25:04,399","04:25:04,500",SPEAKER_31,"04:25:02,720","04:25:05,720","Yes, lovely.",
"04:25:04,700","04:25:04,700",SPEAKER_09,"04:25:02,720","04:25:05,720","Yes, lovely.",
"04:25:04,700","04:25:07,000",SPEAKER_46,"04:25:02,720","04:25:05,720","Yes, lovely.",G08
"04:25:07,000","04:25:09,000",SPEAKER_09,"04:25:05,720","04:25:07,720","Oh, Alicia, be careful.",
"04:25:09,000","04:25:16,799",SPEAKER_02,"04:25:08,720","04:25:09,720",What are you talking about?,
"04:25:17,100","04:25:19,000",SPEAKER_02,"04:25:16,720","04:25:17,720",How do you like it?,
"04:25:19,000","04:25:19,700",SPEAKER_24,"04:25:17,720","04:25:19,720","I'm pretty good at this, aren't I?",G05
"04:25:19,700","04:25:19,700",SPEAKER_02,"04:25:17,720","04:25:19,720","I'm pretty good at this, aren't I?",
"04:25:20,799","04:25:26,700",SPEAKER_24,"04:25:19,720","04:25:22,720","Where did you get this broom from, little boy?",G05
"04:25:27,399","04:25:33,299",SPEAKER_24,"04:25:26,720","04:25:28,720","That's the witch, isn't it?",G05
"04:25:33,299","04:25:35,799",SPEAKER_20,"04:25:32,720","04:25:33,720",Stop.,G00
"04:25:35,799","04:25:36,000",SPEAKER_24,"04:25:34,720","04:25:36,720",Give me back my broom at once.,G05
"04:25:36,000","04:25:36,100",SPEAKER_20,"04:25:34,720","04:25:36,720",Give me back my broom at once.,G00
"04:25:36,100","04:25:37,000",SPEAKER_24,"04:25:34,720","04:25:36,720",Give me back my broom at once.,G05
"04:25:37,000","04:25:37,200",SPEAKER_36,"04:25:36,720","04:25:37,720",No.,
"04:25:37,700","04:25:38,100",SPEAKER_20,"04:25:36,720","04:25:37,720",No.,G00
"04:25:38,700","04:25:41,700",SPEAKER_36,"04:25:37,720","04:25:38,720",Yeah.,
"04:25:41,899","04:25:43,000",SPEAKER_36,"04:25:41,720","04:25:43,720",But there's no one who's just a spare.,
"04:25:43,000","04:25:44,100",SPEAKER_10,"04:25:41,720","04:25:43,720",But there's no one who's just a spare.,
"04:25:44,299","04:25:46,399",SPEAKER_10,"04:25:43,720","04:25:45,720",I want my veil from back right now.,
"04:25:46,500","04:25:49,299",SPEAKER_10,"04:25:45,720","04:25:46,720","Find yours, keepers.",
"04:25:49,700","04:25:51,000",SPEAKER_10,"04:25:48,720","04:25:49,720",Huh.,
"04:25:51,000","04:25:51,799",SPEAKER_20,"04:25:49,720","04:25:51,720",Why don't you take a closer look at it?,G00
"04:25:51,799","04:25:51,799",SPEAKER_10,"04:25:51,720","04:25:52,720",That's not a broom.,
"04:25:52,200","04:25:52,799",SPEAKER_08,"04:25:51,720","04:25:52,720",That's not a broom.,G07
"04:25:52,799","04:25:52,799",SPEAKER_58,"04:25:52,720","04:25:53,720",What do you mean?,
"04:25:52,899","04:25:53,000",SPEAKER_58,"04:25:52,720","04:25:53,720",What do you mean?,
"04:25:53,000","04:25:55,399",SPEAKER_08,"04:25:52,720","04:25:53,720",What do you mean?,G07
"04:25:56,500","04:25:57,299",SPEAKER_08,"04:25:55,720","04:25:56,720",Oh.,G07
"04:25:57,500","04:25:58,000",SPEAKER_08,"04:25:56,720","04:25:57,720",Hey.,G07
"04:25:58,399","04:25:58,899",SPEAKER_08,"04:25:57,720","04:25:58,720",Oh.,G07
"04:26:06,000","04:26:07,000",SPEAKER_36,"04:26:05,720","04:26:06,720",Oh.,
"04:26:07,000","04:26:07,100",SPEAKER_13,"04:26:06,720","04:26:07,720",Oh.,
"04:26:07,100","04:26:10,000",SPEAKER_36,"04:26:06,720","04:26:07,720",Oh.,
"04:26:10,000","04:26:10,000",SPEAKER_31,"04:26:09,720","04:26:10,720",Oh.,
"04:26:10,500","04:26:10,500",SPEAKER_36,"04:26:09,720","04:26:10,720",Oh.,
"04:26:10,500","04:26:11,000",SPEAKER_24,"04:26:09,720","04:26:10,720",Oh.,G05
"04:26:11,000","04:26:12,299",SPEAKER_31,"04:26:10,720","04:26:11,720",Oh.,
"04:26:12,700","04:26:21,000",SPEAKER_31,"04:26:11,720","04:26:12,720",Oh.,
"04:26:32,000","04:26:45,600",SPEAKER_24,"04:26:23,720","04:26:33,720",Can you see anything?,G05
"04:26:45,600","04:26:45,799",SPEAKER_31,"04:26:43,720","04:26:45,720",Everybody else is still asleep then?,
"04:26:45,799","04:26:46,000",SPEAKER_24,"04:26:45,720","04:26:46,720",Yes.,G05
"04:26:46,000","04:26:55,600",SPEAKER_31,"04:26:45,720","04:26:46,720",Yes.,
"04:26:55,600","04:26:55,600",SPEAKER_24,"04:26:54,800","04:26:55,800",if he could.,G05
"04:26:56,000","04:26:58,000",SPEAKER_24,"04:26:55,800","04:26:57,720",I hope he'll succeed this time.,G05
"04:26:58,000","04:26:59,000",SPEAKER_31,"04:26:57,720","04:26:58,720",When he go out.,
"04:26:59,000","04:26:59,000",SPEAKER_24,"04:26:58,720","04:26:59,720",Huh?,G05
"04:26:59,600","04:26:59,700",SPEAKER_38,"04:26:58,720","04:26:59,720",Huh?,G09
"04:26:59,700","04:26:59,700",SPEAKER_45,"04:26:58,720","04:26:59,720",Huh?,
"04:26:59,700","04:26:59,700",SPEAKER_38,"04:26:58,720","04:26:59,720",Huh?,G09
"04:26:59,700","04:26:59,899",SPEAKER_45,"04:26:58,720","04:26:59,720",Huh?,
"04:26:59,899","04:27:00,000",SPEAKER_38,"04:26:59,720","04:27:02,720",Outside just to see what the snow looks like.,G09
"04:27:00,500","04:27:00,500",SPEAKER_24,"04:26:59,720","04:27:02,720",Outside just to see what the snow looks like.,G05
"04:27:00,500","04:27:00,500",SPEAKER_31,"04:26:59,720","04:27:02,720",Outside just to see what the snow looks like.,
"04:27:00,500","04:27:03,000",SPEAKER_24,"04:26:59,720","04:27:02,720",Outside just to see what the snow looks like.,G05
"04:27:03,399","04:27:10,399",SPEAKER_45,"04:27:02,720","04:27:03,720","Oh, no.",
"04:27:11,899","04:27:13,700",SPEAKER_31,"04:27:11,720","04:27:15,720",Spring is still a long way off.,
"04:27:16,000","04:27:16,799",SPEAKER_31,"04:27:15,720","04:27:17,720",I guess you're right.,
"04:27:17,899","04:27:19,700",SPEAKER_31,"04:27:17,720","04:27:20,720",It is nice and warm in here.,
"04:27:35,700","04:27:35,799",SPEAKER_08,"04:27:34,720","04:27:36,720",It's delicious.,G07
"04:27:35,799","04:27:39,600",SPEAKER_04,"04:27:34,720","04:27:36,720",It's delicious.,G09
"04:27:39,600","04:27:41,100",SPEAKER_36,"04:27:36,720","04:27:39,720","Chocolate cakes, my favorite.",
"04:27:41,100","04:27:43,000",SPEAKER_46,"04:27:40,720","04:27:42,720","Did you say something, snorkeweider?",G08
"04:27:41,100","04:27:41,200",SPEAKER_04,"04:27:40,720","04:27:42,720","Did you say something, snorkeweider?",G09
"04:27:41,200","04:27:41,200",SPEAKER_36,"04:27:40,720","04:27:42,720","Did you say something, snorkeweider?",
"04:27:43,299","04:27:45,100",SPEAKER_36,"04:27:42,720","04:27:45,720","I'm so very hungry, moment.",
"04:27:52,200","04:27:54,899",SPEAKER_45,"04:27:51,720","04:27:54,720",Your mother's raspberry juice is really the best.,
"04:27:54,899","04:27:55,000",SPEAKER_24,"04:27:54,720","04:27:55,720","It is, isn't it?",G05
"04:27:55,000","04:27:56,000",SPEAKER_31,"04:27:54,720","04:27:55,720","It is, isn't it?",
"04:27:56,000","04:28:04,200",SPEAKER_24,"04:27:55,720","04:27:57,720","Everybody said that last winter, too.",G05
"04:28:04,600","04:28:12,000",SPEAKER_24,"04:28:03,720","04:28:05,720","Moment, Papa, could explain it.",G05
"04:28:12,000","04:28:22,000",SPEAKER_46,"04:28:11,720","04:28:13,720","He told me all about it last winter, snort maiden.",G08
"04:28:22,700","04:28:25,000",SPEAKER_46,"04:28:18,720","04:28:22,720",She said that many things are too shy to show themselves.,G08
"04:28:25,000","04:28:27,799",SPEAKER_31,"04:28:24,720","04:28:25,720",Sort of.,
"04:28:28,299","04:28:29,899",SPEAKER_31,"04:28:27,720","04:28:29,720",Like under the sink.,
"04:28:30,200","04:28:34,000",SPEAKER_31,"04:28:29,720","04:28:31,720","Or in the clock, maybe.",
"04:28:34,000","04:28:36,399",SPEAKER_24,"04:28:31,720","04:28:35,720",In the empty fireplace and other dark corners of the room.,G05
"04:28:37,899","04:28:44,200",SPEAKER_24,"04:28:36,720","04:28:39,720",Did you actually look anywhere for them?,G05
"04:28:44,200","04:28:44,399",SPEAKER_46,"04:28:41,720","04:28:44,720",It's better not to let them know we know where they are.,G08
"04:28:44,399","04:28:45,000",SPEAKER_24,"04:28:41,720","04:28:44,720",It's better not to let them know we know where they are.,G05
"04:28:45,000","04:28:53,000",SPEAKER_31,"04:28:44,720","04:28:46,720",I wonder what these things look like.,
"04:28:53,000","04:28:55,700",SPEAKER_24,"04:28:51,720","04:28:53,720","Some of them look like us, she said.",G05
"04:28:56,299","04:28:58,700",SPEAKER_24,"04:28:55,720","04:28:58,720",I wonder if there is good looking as we are.,G05
"04:29:04,399","04:29:08,899",SPEAKER_45,"04:28:58,720","04:29:07,720",Wouldn't it be a good idea to stay up and wait for the sunrise?,
"04:29:14,799","04:29:20,600",SPEAKER_49,"04:29:14,720","04:29:16,720","Now, don't say anything to scare them.",G05
"04:29:20,700","04:29:20,899",SPEAKER_38,"04:29:16,720","04:29:20,720",But this is one of the movement's ancestors from way back.,G09
"04:29:23,000","04:29:23,100",SPEAKER_04,"04:29:22,720","04:29:24,720",Is it morning already?,G09
"04:29:23,100","04:29:33,100",SPEAKER_24,"04:29:22,720","04:29:24,720",Is it morning already?,G05
"04:29:23,100","04:29:25,000",SPEAKER_45,"04:29:22,720","04:29:24,720",Is it morning already?,
"04:29:33,700","04:29:33,799",SPEAKER_24,"04:29:29,720","04:29:33,720",I guess maybe the sun doesn't come up at all this time of the year.,G05
"04:29:33,799","04:29:34,000",SPEAKER_20,"04:29:33,720","04:29:35,720",Mom and I don't like this.,G00
"04:29:34,000","04:29:34,100",SPEAKER_24,"04:29:33,720","04:29:35,720",Mom and I don't like this.,G05
"04:29:34,100","04:29:34,100",SPEAKER_20,"04:29:33,720","04:29:35,720",Mom and I don't like this.,G00
"04:29:34,100","04:29:34,200",SPEAKER_24,"04:29:33,720","04:29:35,720",Mom and I don't like this.,G05
"04:29:34,200","04:29:34,399",SPEAKER_20,"04:29:33,720","04:29:35,720",Mom and I don't like this.,G00
"04:29:34,399","04:29:34,899",SPEAKER_24,"04:29:33,720","04:29:35,720",Mom and I don't like this.,G05
"04:29:34,899","04:29:34,899",SPEAKER_20,"04:29:33,720","04:29:35,720",Mom and I don't like this.,G00
"04:29:34,899","04:29:35,000",SPEAKER_24,"04:29:33,720","04:29:35,720",Mom and I don't like this.,G05
"04:29:35,000","04:29:37,200",SPEAKER_20,"04:29:33,720","04:29:35,720",Mom and I don't like this.,G00
"04:29:38,799","04:29:40,299",SPEAKER_20,"04:29:38,720","04:29:40,720",You silly little girl.,G00
"04:29:40,399","04:29:41,799",SPEAKER_20,"04:29:38,720","04:29:40,720",You silly little girl.,G00
"04:29:42,000","04:29:56,000",SPEAKER_20,"04:29:41,720","04:29:42,720","Please, grandma.",G00
"04:29:56,000","04:29:57,500",SPEAKER_43,"04:29:53,720","04:29:56,720",How many times from sight tell you you can't go visiting Moomin Valley.,
"04:29:57,600","04:29:59,000",SPEAKER_43,"04:29:56,720","04:29:58,720",But it's so boring here.,
"04:29:59,299","04:30:00,799",SPEAKER_43,"04:29:58,720","04:30:00,720","I want some company, grandma.",
"04:30:02,100","04:30:03,799",SPEAKER_43,"04:30:00,720","04:30:03,720","Come on, broom fly off.",
"04:30:03,799","04:30:03,799",SPEAKER_13,"04:30:03,720","04:30:05,720",Take me to Moomin Valley.,
"04:30:04,600","04:30:04,600",SPEAKER_43,"04:30:03,720","04:30:05,720",Take me to Moomin Valley.,
"04:30:04,600","04:30:05,899",SPEAKER_13,"04:30:03,720","04:30:05,720",Take me to Moomin Valley.,
"04:30:11,100","04:30:11,100",SPEAKER_13,"04:30:08,720","04:30:11,720","Help me up, grandma.",
"04:30:11,100","04:30:13,299",SPEAKER_43,"04:30:08,720","04:30:11,720","Help me up, grandma.",
"04:30:15,500","04:30:16,000",SPEAKER_43,"04:30:14,720","04:30:15,720","All right, my girl.",
"04:30:16,000","04:30:16,399",SPEAKER_13,"04:30:15,720","04:30:17,720","I'll help you up, shall I?",
"04:30:16,399","04:30:17,000",SPEAKER_43,"04:30:15,720","04:30:17,720","I'll help you up, shall I?",
"04:30:17,000","04:30:18,500",SPEAKER_13,"04:30:15,720","04:30:17,720","I'll help you up, shall I?",
"04:30:19,799","04:30:20,200",SPEAKER_13,"04:30:17,720","04:30:23,720",I don't believe it.,
"04:30:23,000","04:30:25,399",SPEAKER_13,"04:30:17,720","04:30:23,720",I don't believe it.,
"04:30:26,000","04:30:27,600",SPEAKER_13,"04:30:25,720","04:30:26,720",How far?,
