Speaker_Start,Speaker_Stop,Speaker,Subtitle_Start,Subtitle_End,Text,Global_ID
"03:30:40,200","03:30:42,899",SPEAKER_07,"03:30:37,160","03:30:48,040","Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh",
"03:30:43,299","03:30:43,899",SPEAKER_07,"03:30:37,160","03:30:48,040","Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh",
"03:30:44,200","03:30:46,000",SPEAKER_07,"03:30:37,160","03:30:48,040","Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh",
"03:31:08,600","03:31:08,899",SPEAKER_30,"03:31:07,160","03:31:22,760",what was that perhaps I better go home no what's the matter with me everyone's,
"03:31:09,200","03:31:09,200",SPEAKER_30,"03:31:07,160","03:31:22,760",what was that perhaps I better go home no what's the matter with me everyone's,
"03:31:09,200","03:31:09,200",SPEAKER_13,"03:31:07,160","03:31:22,760",what was that perhaps I better go home no what's the matter with me everyone's,
"03:31:09,200","03:31:09,200",SPEAKER_30,"03:31:07,160","03:31:22,760",what was that perhaps I better go home no what's the matter with me everyone's,
"03:31:09,200","03:31:09,700",SPEAKER_13,"03:31:07,160","03:31:22,760",what was that perhaps I better go home no what's the matter with me everyone's,
"03:31:14,899","03:31:15,799",SPEAKER_13,"03:31:07,160","03:31:22,760",what was that perhaps I better go home no what's the matter with me everyone's,
"03:31:15,799","03:31:15,799",SPEAKER_27,"03:31:07,160","03:31:22,760",what was that perhaps I better go home no what's the matter with me everyone's,G08
"03:31:17,500","03:31:19,100",SPEAKER_27,"03:31:07,160","03:31:22,760",what was that perhaps I better go home no what's the matter with me everyone's,G08
"03:31:20,299","03:31:26,299",SPEAKER_27,"03:31:07,160","03:31:22,760",what was that perhaps I better go home no what's the matter with me everyone's,G08
"03:31:40,000","03:31:41,600",SPEAKER_13,"03:31:37,160","03:31:45,080",I wish Northkin were here he's probably in the far south where it's warm and,
"03:31:42,399","03:31:45,600",SPEAKER_13,"03:31:37,160","03:31:45,080",I wish Northkin were here he's probably in the far south where it's warm and,
"03:32:09,200","03:32:10,600",SPEAKER_07,"03:32:08,160","03:32:12,160",I wonder what that is,
"03:32:39,399","03:32:41,000",SPEAKER_27,"03:32:36,960","03:32:41,200","Oh, he has his little mind.",G08
"03:32:41,600","03:32:43,899",SPEAKER_42,"03:32:41,200","03:32:44,240","By the bobo, what are you doing here, Moomin?",
"03:32:43,899","03:32:44,100",SPEAKER_27,"03:32:41,200","03:32:44,240","By the bobo, what are you doing here, Moomin?",G08
"03:32:44,100","03:32:45,399",SPEAKER_13,"03:32:41,200","03:32:44,240","By the bobo, what are you doing here, Moomin?",
"03:32:45,399","03:32:45,399",SPEAKER_27,"03:32:44,240","03:32:45,760",What am I doing here?,G08
"03:32:45,399","03:32:45,500",SPEAKER_13,"03:32:44,240","03:32:45,760",What am I doing here?,
"03:32:45,600","03:32:48,000",SPEAKER_13,"03:32:44,240","03:32:45,760",What am I doing here?,
"03:32:48,000","03:32:51,000",SPEAKER_27,"03:32:45,760","03:32:50,440","I heard strange noises and came to see what it was, then you crashed into me like an avalanche",G08
"03:32:51,000","03:32:52,000",SPEAKER_13,"03:32:50,440","03:32:52,360",and I've just lifted the box off you.,
"03:32:52,000","03:32:52,000",SPEAKER_27,"03:32:50,440","03:32:52,360",and I've just lifted the box off you.,G08
"03:32:52,000","03:32:52,000",SPEAKER_13,"03:32:50,440","03:32:52,360",and I've just lifted the box off you.,
"03:32:52,000","03:32:59,000",SPEAKER_42,"03:32:50,440","03:32:52,360",and I've just lifted the box off you.,
"03:32:52,000","03:32:52,399",SPEAKER_13,"03:32:50,440","03:32:52,360",and I've just lifted the box off you.,
"03:32:52,399","03:32:52,500",SPEAKER_27,"03:32:52,360","03:32:53,960","Oh, don't be stupid, Moomin.",G08
"03:32:59,000","03:32:59,000",SPEAKER_06,"03:32:58,960","03:33:00,680","Oh, I don't know.",
"03:32:59,500","03:33:07,100",SPEAKER_13,"03:32:58,960","03:33:00,680","Oh, I don't know.",
"03:33:07,200","03:33:16,500",SPEAKER_06,"03:33:07,160","03:33:09,560","Yes, I should, but I just woke up as well.",
"03:33:16,500","03:33:20,000",SPEAKER_13,"03:33:14,200","03:33:16,520",But I think this snow is really great.,
"03:33:20,000","03:33:25,500",SPEAKER_27,"03:33:17,800","03:33:23,160","It's cold, it's slippy, much too bright, and it's everywhere and far too quiet.",G08
"03:33:26,299","03:33:28,799",SPEAKER_27,"03:33:26,280","03:33:28,840",That horrible freezing monster?,G08
"03:33:28,799","03:33:34,299",SPEAKER_06,"03:33:26,280","03:33:28,840",That horrible freezing monster?,
"03:33:34,600","03:33:36,299",SPEAKER_27,"03:33:34,440","03:33:36,200","Then it was her voice, I heard.",G08
"03:33:36,100","03:33:36,200",SPEAKER_42,"03:33:34,440","03:33:36,200","Then it was her voice, I heard.",
"03:33:36,200","03:33:36,200",SPEAKER_06,"03:33:34,440","03:33:36,200","Then it was her voice, I heard.",
"03:33:36,200","03:33:36,200",SPEAKER_42,"03:33:34,440","03:33:36,200","Then it was her voice, I heard.",
"03:33:36,200","03:33:37,000",SPEAKER_06,"03:33:34,440","03:33:36,200","Then it was her voice, I heard.",
"03:33:37,000","03:33:41,399",SPEAKER_42,"03:33:36,200","03:33:39,080","Yes, and the trouble with the horrid thing is that she's so cold,",
"03:33:41,700","03:33:41,700",SPEAKER_42,"03:33:41,480","03:33:42,280",Huh?,
"03:33:41,700","03:33:41,899",SPEAKER_29,"03:33:41,480","03:33:42,280",Huh?,
"03:33:41,899","03:33:42,000",SPEAKER_42,"03:33:41,480","03:33:42,280",Huh?,
"03:33:42,000","03:33:42,000",SPEAKER_29,"03:33:41,480","03:33:42,280",Huh?,
"03:33:42,299","03:33:42,399",SPEAKER_42,"03:33:42,280","03:33:43,160",It's her!,
"03:33:42,399","03:33:42,399",SPEAKER_29,"03:33:42,280","03:33:43,160",It's her!,
"03:33:42,399","03:33:43,000",SPEAKER_42,"03:33:42,280","03:33:43,160",It's her!,
"03:33:43,000","03:33:43,000",SPEAKER_29,"03:33:42,280","03:33:43,160",It's her!,
"03:33:43,000","03:33:43,000",SPEAKER_42,"03:33:42,280","03:33:43,160",It's her!,
"03:33:53,299","03:33:56,299",SPEAKER_27,"03:33:53,160","03:33:55,000",I'm getting cold shivers all over.,G08
"03:33:56,299","03:33:56,299",SPEAKER_06,"03:33:55,000","03:33:57,160","Well, why do you expect in the snow?",
"03:33:56,299","03:33:56,399",SPEAKER_27,"03:33:55,000","03:33:57,160","Well, why do you expect in the snow?",G08
"03:33:56,399","03:33:57,000",SPEAKER_06,"03:33:55,000","03:33:57,160","Well, why do you expect in the snow?",
"03:33:57,000","03:34:04,000",SPEAKER_27,"03:33:55,000","03:33:57,160","Well, why do you expect in the snow?",G08
"03:34:04,000","03:34:05,200",SPEAKER_13,"03:34:01,720","03:34:05,800","It's not like that in the summer, it's smooth, not lumpy.",
"03:34:05,799","03:34:09,399",SPEAKER_13,"03:34:01,720","03:34:05,800","It's not like that in the summer, it's smooth, not lumpy.",
"03:34:09,399","03:34:10,299",SPEAKER_06,"03:34:05,800","03:34:09,480","It's not the snow that makes me feel so cold, it's her staring at me.",
"03:34:19,000","03:34:19,799",SPEAKER_06,"03:34:18,920","03:34:20,280",That was great.,
"03:34:20,299","03:34:22,000",SPEAKER_13,"03:34:20,280","03:34:21,320","Good, isn't it?",
"03:34:22,000","03:34:27,100",SPEAKER_27,"03:34:21,320","03:34:22,920",You can have as much as you like.,G08
"03:34:27,399","03:34:27,799",SPEAKER_06,"03:34:25,080","03:34:27,400",and Mama made lots of juice.,
"03:34:28,799","03:34:29,100",SPEAKER_27,"03:34:28,680","03:34:30,200",Oh.,G08
"03:34:31,500","03:34:32,399",SPEAKER_06,"03:34:30,440","03:34:32,280","Ah, I want that.",
"03:34:34,299","03:34:35,500",SPEAKER_27,"03:34:34,200","03:34:35,880",Mama's silver tray?,G08
"03:34:35,500","03:34:35,500",SPEAKER_13,"03:34:34,200","03:34:35,880",Mama's silver tray?,
"03:34:36,000","03:34:36,000",SPEAKER_06,"03:34:35,880","03:34:36,360",Yeah.,
"03:34:36,000","03:34:36,299",SPEAKER_42,"03:34:35,880","03:34:36,360",Yeah.,
"03:34:36,299","03:34:37,600",SPEAKER_13,"03:34:35,880","03:34:36,360",Yeah.,
"03:34:37,799","03:34:40,200",SPEAKER_42,"03:34:37,720","03:34:40,600",To slide on the snow with a coarse stupid.,
"03:34:40,799","03:34:43,000",SPEAKER_13,"03:34:40,600","03:34:43,240",But it's a sort of family treasure in heirloom.,
"03:34:43,299","03:34:44,000",SPEAKER_42,"03:34:43,240","03:34:46,360","Well, you never use it and it's so shiny.",
"03:34:44,000","03:34:49,600",SPEAKER_06,"03:34:43,240","03:34:46,360","Well, you never use it and it's so shiny.",
"03:34:56,000","03:34:57,899",SPEAKER_27,"03:34:55,800","03:34:58,120",Doesn't look like they'll wake up till spring.,G08
"03:34:58,200","03:35:02,799",SPEAKER_13,"03:34:58,120","03:35:00,120","They're lucky, they're still sleeping.",
"03:35:06,299","03:35:07,899",SPEAKER_13,"03:35:06,280","03:35:08,120","So, what should we do now?",
"03:35:08,100","03:35:09,700",SPEAKER_42,"03:35:06,280","03:35:08,120","So, what should we do now?",
"03:35:10,100","03:35:13,100",SPEAKER_13,"03:35:10,040","03:35:11,240",Good idea.,
"03:35:26,799","03:35:29,000",SPEAKER_22,"03:35:26,520","03:35:28,760",I bet the great cold was just like this.,
"03:35:33,799","03:35:34,500",SPEAKER_27,"03:35:30,840","03:35:34,600","Oh, no.",G08
"03:35:34,899","03:35:40,000",SPEAKER_27,"03:35:34,600","03:35:35,560",What's the matter?,G08
"03:35:40,500","03:35:41,600",SPEAKER_27,"03:35:40,440","03:35:41,480","Yes, you could.",G08
"03:35:41,899","03:35:44,399",SPEAKER_27,"03:35:41,480","03:35:41,960",What?,G08
"03:35:51,399","03:35:52,700",SPEAKER_13,"03:35:51,240","03:35:52,920",But it's all frozen.,
"03:35:53,000","03:35:54,799",SPEAKER_50,"03:35:52,920","03:35:54,600",So we'll be able to slide on it.,
"03:35:56,399","03:35:57,600",SPEAKER_13,"03:35:56,280","03:35:57,480",What's that over there?,
"03:36:26,200","03:36:26,600",SPEAKER_22,"03:36:26,120","03:36:27,440","Oh, no.",
"03:36:27,299","03:36:28,200",SPEAKER_22,"03:36:26,120","03:36:27,440","Oh, no.",
"03:36:28,200","03:36:28,299",SPEAKER_27,"03:36:27,440","03:36:28,440","Oh, hold on.",G08
"03:36:29,000","03:36:30,000",SPEAKER_22,"03:36:28,440","03:36:30,440","Hello, you, too.",
"03:36:30,000","03:36:30,100",SPEAKER_27,"03:36:28,440","03:36:30,440","Hello, you, too.",G08
"03:36:32,899","03:36:34,399",SPEAKER_27,"03:36:32,440","03:36:34,440","You're not hibernating, either?",G08
"03:36:34,399","03:36:34,399",SPEAKER_22,"03:36:32,440","03:36:34,440","You're not hibernating, either?",
"03:36:34,899","03:36:45,100",SPEAKER_27,"03:36:34,440","03:36:38,440","Oh, no. I haven't got time to spend four months sleeping.",G08
"03:36:45,799","03:36:48,000",SPEAKER_27,"03:36:45,440","03:36:48,440",I've never seen the sea frozen before.,G08
"03:36:48,399","03:36:50,200",SPEAKER_42,"03:36:45,440","03:36:48,440",I've never seen the sea frozen before.,
"03:36:50,200","03:36:51,000",SPEAKER_27,"03:36:48,440","03:36:50,440",Did you make that horse too ticky?,G08
"03:36:51,000","03:36:51,100",SPEAKER_22,"03:36:50,440","03:36:52,440","Yes, I did. Can I sit on it?",
"03:36:51,100","03:36:52,100",SPEAKER_42,"03:36:50,440","03:36:52,440","Yes, I did. Can I sit on it?",
"03:36:52,399","03:36:52,399",SPEAKER_27,"03:36:50,440","03:36:52,440","Yes, I did. Can I sit on it?",G08
"03:36:52,399","03:36:55,399",SPEAKER_22,"03:36:50,440","03:36:52,440","Yes, I did. Can I sit on it?",
"03:36:56,000","03:36:56,000",SPEAKER_22,"03:36:55,440","03:36:57,440","Oh, I see.",
"03:36:56,000","03:36:56,000",SPEAKER_42,"03:36:55,440","03:36:57,440","Oh, I see.",
"03:36:56,000","03:36:56,399",SPEAKER_22,"03:36:55,440","03:36:57,440","Oh, I see.",
"03:36:56,399","03:36:57,000",SPEAKER_42,"03:36:55,440","03:36:57,440","Oh, I see.",
"03:36:57,000","03:36:57,200",SPEAKER_22,"03:36:55,440","03:36:57,440","Oh, I see.",
"03:36:57,299","03:36:59,000",SPEAKER_22,"03:36:55,440","03:36:57,440","Oh, I see.",
"03:36:59,299","03:36:59,299",SPEAKER_42,"03:36:57,440","03:36:59,440",I suppose you've heard of her.,
"03:36:59,299","03:37:04,899",SPEAKER_06,"03:36:57,440","03:36:59,440",I suppose you've heard of her.,
"03:37:05,200","03:37:09,700",SPEAKER_22,"03:37:03,440","03:37:05,440",She's not a very nice lady.,
"03:37:10,000","03:37:13,700",SPEAKER_22,"03:37:09,440","03:37:13,440","Oh, I see. And are you hoping she'll ride away on this horse, then?",
"03:37:15,500","03:37:24,600",SPEAKER_22,"03:37:15,440","03:37:17,440","Yes, and it will take her back to the north,",
"03:37:25,200","03:37:29,899",SPEAKER_22,"03:37:21,440","03:37:25,440","The horse doesn't look very solid to me, too, Tiki.",
"03:37:31,200","03:37:38,799",SPEAKER_22,"03:37:25,440","03:37:31,440","That's why I'm going to pour water over it when it gets really cold, and then it'll freeze solid.",
"03:37:55,000","03:37:55,100",SPEAKER_13,"03:37:53,440","03:37:55,440","Now, I'll wait for it.",
"03:37:55,100","03:37:57,000",SPEAKER_27,"03:37:53,440","03:37:55,440","Now, I'll wait for it.",G08
"03:37:57,700","03:37:59,700",SPEAKER_27,"03:37:57,440","03:37:59,440","What's happened to the sun, Tiki?",G08
"03:38:00,299","03:38:00,600",SPEAKER_22,"03:37:59,440","03:38:01,440",Do you know when the sun will come back again?,
"03:38:01,200","03:38:07,700",SPEAKER_22,"03:37:59,440","03:38:01,440",Do you know when the sun will come back again?,
"03:38:07,899","03:38:13,299",SPEAKER_22,"03:38:07,440","03:38:13,240",Good I can't wait. Now there'll be a full moon tonight and we'll be able to see everything.,
"03:38:13,299","03:38:16,700",SPEAKER_06,"03:38:13,240","03:38:16,640",Great! I can get my tray out. I can't wait to try it on the sea.,
"03:38:17,000","03:38:17,200",SPEAKER_06,"03:38:16,640","03:38:18,440","What do you mean, your tray?",
"03:38:17,200","03:38:17,299",SPEAKER_22,"03:38:16,640","03:38:18,440","What do you mean, your tray?",
"03:38:17,299","03:38:17,299",SPEAKER_06,"03:38:16,640","03:38:18,440","What do you mean, your tray?",
"03:38:17,299","03:38:17,500",SPEAKER_22,"03:38:16,640","03:38:18,440","What do you mean, your tray?",
"03:38:17,500","03:38:18,299",SPEAKER_06,"03:38:16,640","03:38:18,440","What do you mean, your tray?",
"03:38:18,600","03:38:24,100",SPEAKER_06,"03:38:18,440","03:38:23,940","Well, let's move in, Mama's tray, but I'm using it. I'm going to put a sail on it and slide across the ice.",
"03:38:24,100","03:38:25,500",SPEAKER_21,"03:38:23,940","03:38:25,440",Why not wait till tomorrow?,G05
"03:38:25,500","03:38:32,000",SPEAKER_06,"03:38:25,440","03:38:29,440","Wait until tomorrow? No. When I want to do something, I do it now.",
"03:38:35,600","03:38:36,200",SPEAKER_50,"03:38:35,440","03:38:36,440",Yeah!,
"03:38:37,700","03:38:42,700",SPEAKER_22,"03:38:37,440","03:38:42,440",I like it here. It's warm and cozy. I hope Moomin Papa doesn't mind me using it.,
"03:38:43,200","03:38:44,000",SPEAKER_22,"03:38:42,440","03:38:48,440",This is Papa's bathhouse. He built it himself and he'd be very glad to know you're using it.,
"03:38:44,000","03:38:45,000",SPEAKER_27,"03:38:42,440","03:38:48,440",This is Papa's bathhouse. He built it himself and he'd be very glad to know you're using it.,G08
"03:38:45,299","03:38:48,700",SPEAKER_27,"03:38:42,440","03:38:48,440",This is Papa's bathhouse. He built it himself and he'd be very glad to know you're using it.,G08
"03:38:49,299","03:38:56,299",SPEAKER_27,"03:38:48,440","03:38:51,440",It's great. The windowpains are different colors.,G08
"03:39:09,100","03:39:10,899",SPEAKER_06,"03:39:08,440","03:39:15,440","Oh, you don't hibernate either, do you? Now Scram! The horrible lady of the cold is coming and if she looks you in the eye, you'll turn to ice!",
"03:39:11,100","03:39:15,899",SPEAKER_06,"03:39:08,440","03:39:15,440","Oh, you don't hibernate either, do you? Now Scram! The horrible lady of the cold is coming and if she looks you in the eye, you'll turn to ice!",
"03:39:16,200","03:39:17,500",SPEAKER_06,"03:39:15,440","03:39:17,440",Go on! Go away!,
"03:39:36,399","03:39:37,399",SPEAKER_29,"03:39:35,440","03:39:37,440",Moomin! Toothiggy!,
"03:39:44,500","03:39:46,100",SPEAKER_21,"03:39:44,440","03:39:46,440","Little Mike, we're over here, huh?",G05
"03:39:46,100","03:39:46,399",SPEAKER_50,"03:39:44,440","03:39:46,440","Little Mike, we're over here, huh?",
"03:39:46,399","03:39:46,399",SPEAKER_29,"03:39:44,440","03:39:46,440","Little Mike, we're over here, huh?",
"03:39:48,500","03:39:50,000",SPEAKER_29,"03:39:48,440","03:39:50,440",Why are you doing down there?,
"03:39:50,000","03:39:50,000",SPEAKER_06,"03:39:48,440","03:39:50,440",Why are you doing down there?,
"03:39:50,500","03:39:52,899",SPEAKER_13,"03:39:50,440","03:39:53,440",Don't take his trying to catch some fish!,
"03:39:53,799","03:39:56,000",SPEAKER_13,"03:39:53,440","03:39:56,440","If she does, she's gonna cook us some dinner!",
"03:39:56,799","03:39:58,799",SPEAKER_06,"03:39:56,440","03:39:59,440","Right! I've got to get sailing, man!",
"03:39:59,399","03:40:02,200",SPEAKER_13,"03:39:56,440","03:39:59,440","Right! I've got to get sailing, man!",
"03:40:02,600","03:40:03,200",SPEAKER_13,"03:40:02,440","03:40:03,440",Okay.,
"03:40:07,000","03:40:08,000",SPEAKER_22,"03:40:06,440","03:40:08,440","Ah, got one.",
"03:40:14,700","03:40:15,799",SPEAKER_22,"03:40:14,440","03:40:16,440","Oh dear, me.",
"03:40:15,799","03:40:15,799",SPEAKER_13,"03:40:14,440","03:40:16,440","Oh dear, me.",
"03:40:18,600","03:40:19,399",SPEAKER_13,"03:40:18,440","03:40:21,440","Mmm, it's cold and wet under that ice.",
"03:40:19,799","03:40:22,799",SPEAKER_13,"03:40:18,440","03:40:21,440","Mmm, it's cold and wet under that ice.",
"03:40:23,000","03:40:24,200",SPEAKER_42,"03:40:21,440","03:40:23,440","How are you doing, little Mike?",
"03:40:26,899","03:40:28,799",SPEAKER_42,"03:40:26,440","03:40:29,440",How can you get under the ice anyway?,
"03:40:29,200","03:40:32,000",SPEAKER_13,"03:40:26,440","03:40:29,440",How can you get under the ice anyway?,
"03:40:32,000","03:40:38,200",SPEAKER_27,"03:40:29,440","03:40:32,440",I guess the water must be low and there's a gap left there.,G08
"03:40:38,600","03:40:40,500",SPEAKER_06,"03:40:38,440","03:40:41,440","Oh, I suppose it's possible.",
"03:40:41,700","03:40:45,799",SPEAKER_13,"03:40:41,440","03:40:46,440",Doothiggy told me that she has fish soup every day in the wintertime.,
"03:40:49,299","03:40:52,100",SPEAKER_13,"03:40:48,440","03:40:52,440",I know. I'll go see if the horse is frozen yet.,
"03:40:52,700","03:40:54,700",SPEAKER_06,"03:40:52,440","03:40:54,440",Make sure you shut the door behind you.,
"03:40:55,000","03:40:56,299",SPEAKER_06,"03:40:54,440","03:40:56,440","Oh, my thumb!",
"03:41:06,000","03:41:07,700",SPEAKER_13,"03:41:05,440","03:41:08,440","Mmm, I don't think it's hard enough yet.",
"03:41:08,299","03:41:10,899",SPEAKER_13,"03:41:05,440","03:41:08,440","Mmm, I don't think it's hard enough yet.",
"03:41:15,899","03:41:18,000",SPEAKER_13,"03:41:15,440","03:41:18,440","Oh, it's getting colder and colder!",
"03:41:39,799","03:41:40,600",SPEAKER_13,"03:41:39,440","03:41:41,440",The Grooke.,
"03:41:45,100","03:41:47,200",SPEAKER_13,"03:41:44,440","03:41:47,440",Don't tell me you want to ride the horse.,
"03:41:50,200","03:41:51,600",SPEAKER_13,"03:41:49,440","03:41:52,440",I don't think you'd better.,
"03:41:52,799","03:41:54,899",SPEAKER_13,"03:41:52,440","03:41:55,440","This is for the lady of the cold, you know.",
"03:41:57,799","03:41:59,600",SPEAKER_13,"03:41:57,440","03:41:59,440",There's no telling what she'd do to you.,
"03:42:00,200","03:42:01,899",SPEAKER_13,"03:41:59,440","03:42:02,440","Look you in the eye, probably.",
"03:42:19,500","03:42:21,500",SPEAKER_13,"03:42:19,440","03:42:22,440","Ah, now it looks frozen.",
"03:42:21,500","03:42:21,500",SPEAKER_22,"03:42:19,440","03:42:22,440","Ah, now it looks frozen.",
"03:42:37,799","03:42:39,100",SPEAKER_50,"03:42:37,440","03:42:39,440","Great, isn't it, movement?",
"03:42:39,600","03:42:41,600",SPEAKER_27,"03:42:39,440","03:42:41,440","Yeah, that old tree really moves.",G08
"03:42:42,000","03:42:42,799",SPEAKER_50,"03:42:41,440","03:42:42,440",Want to go?,
"03:42:42,799","03:42:42,799",SPEAKER_06,"03:42:42,440","03:42:44,440","No thanks, I'm too big.",
"03:42:42,899","03:42:46,000",SPEAKER_27,"03:42:42,440","03:42:44,440","No thanks, I'm too big.",G08
"03:42:46,000","03:42:48,500",SPEAKER_22,"03:42:44,440","03:42:48,440","Come on now, the fish soup is ready and it's time you were inside, little my.",
"03:42:48,500","03:42:49,000",SPEAKER_06,"03:42:48,440","03:42:50,440","Keep it warm for me, I'm having another go.",
"03:42:49,000","03:42:50,700",SPEAKER_42,"03:42:48,440","03:42:50,440","Keep it warm for me, I'm having another go.",
"03:42:50,700","03:42:51,100",SPEAKER_06,"03:42:50,440","03:42:51,440","No, little my.",
"03:42:51,100","03:42:51,399",SPEAKER_22,"03:42:50,440","03:42:51,440","No, little my.",
"03:42:51,399","03:42:51,799",SPEAKER_06,"03:42:50,440","03:42:51,440","No, little my.",
"03:42:52,500","03:42:53,299",SPEAKER_06,"03:42:52,440","03:42:53,440",Why not?,
"03:42:53,600","03:42:57,000",SPEAKER_22,"03:42:53,440","03:42:57,440",Have you forgotten what I told you the lady of the cold may be coming?,
"03:42:57,299","03:42:57,299",SPEAKER_06,"03:42:53,440","03:42:57,440",Have you forgotten what I told you the lady of the cold may be coming?,
"03:42:57,299","03:42:57,899",SPEAKER_42,"03:42:53,440","03:42:57,440",Have you forgotten what I told you the lady of the cold may be coming?,
"03:42:57,899","03:42:57,899",SPEAKER_06,"03:42:57,440","03:42:58,440",Oh.,
"03:42:58,799","03:42:58,799",SPEAKER_06,"03:42:58,440","03:43:00,440","Well, I want to see her, I'm not scared of her.",
"03:42:58,799","03:43:02,899",SPEAKER_42,"03:42:58,440","03:43:00,440","Well, I want to see her, I'm not scared of her.",
"03:43:02,899","03:43:03,000",SPEAKER_06,"03:43:02,440","03:43:05,440","No, now listen to me, little my.",
"03:43:03,000","03:43:03,799",SPEAKER_22,"03:43:02,440","03:43:05,440","No, now listen to me, little my.",
"03:43:03,899","03:43:05,799",SPEAKER_22,"03:43:02,440","03:43:05,440","No, now listen to me, little my.",
"03:43:06,200","03:43:08,899",SPEAKER_06,"03:43:05,440","03:43:08,440",All you have to do is not let her look you in the eye.,
"03:43:09,000","03:43:16,600",SPEAKER_22,"03:43:08,440","03:43:12,440",But what happens if you're not quick enough and she catches you before you turn away?,
"03:43:21,100","03:43:22,000",SPEAKER_22,"03:43:20,440","03:43:21,440","Please, little my.",
"03:43:22,299","03:43:23,799",SPEAKER_22,"03:43:21,440","03:43:23,440","Come in, she's almost here.",
"03:43:24,500","03:43:25,799",SPEAKER_22,"03:43:23,440","03:43:25,440",We can watch her from inside.,
"03:43:30,299","03:43:30,399",SPEAKER_22,"03:43:25,440","03:43:32,440","That's no good, I want to see her properly.",
"03:43:30,399","03:43:34,100",SPEAKER_50,"03:43:25,440","03:43:32,440","That's no good, I want to see her properly.",
"03:43:39,700","03:43:41,899",SPEAKER_50,"03:43:39,440","03:43:41,440","Come back, little my.",
"03:43:44,899","03:43:48,799",SPEAKER_22,"03:43:44,440","03:43:45,440",Oh dear.,
"03:43:49,200","03:43:49,299",SPEAKER_50,"03:43:48,440","03:43:50,440",Weeee.,
"03:43:49,299","03:43:49,299",SPEAKER_15,"03:43:48,440","03:43:50,440",Weeee.,
"03:43:49,299","03:43:49,399",SPEAKER_50,"03:43:48,440","03:43:50,440",Weeee.,
"03:43:49,399","03:43:49,399",SPEAKER_15,"03:43:48,440","03:43:50,440",Weeee.,
"03:43:49,399","03:43:50,000",SPEAKER_50,"03:43:48,440","03:43:50,440",Weeee.,
"03:43:50,000","03:43:50,399",SPEAKER_15,"03:43:48,440","03:43:50,440",Weeee.,
"03:43:50,399","03:43:51,299",SPEAKER_22,"03:43:48,440","03:43:50,440",Weeee.,
"03:44:04,000","03:44:05,700",SPEAKER_50,"03:44:03,440","03:44:05,440","Oh, the lady of the cold.",
"03:44:33,399","03:44:35,899",SPEAKER_50,"03:44:31,440","03:44:34,440",Trust little my to get away with it.,
"03:44:36,000","03:44:38,200",SPEAKER_50,"03:44:34,440","03:44:37,440",I don't know how she does it.,
"03:44:41,100","03:44:42,700",SPEAKER_22,"03:44:39,440","03:44:41,440",I hope she's alright.,
"03:44:42,899","03:44:43,299",SPEAKER_50,"03:44:42,440","03:44:43,440",She's fine.,
"03:44:43,899","03:44:45,000",SPEAKER_22,"03:44:43,440","03:44:45,440",I don't know how she does it.,
"03:44:46,399","03:44:47,799",SPEAKER_22,"03:44:45,440","03:44:47,440",I think her nerves are made of steel.,
"03:44:48,500","03:44:49,700",SPEAKER_22,"03:44:47,440","03:44:49,440",I hope she's alright.,
"03:44:50,200","03:44:52,799",SPEAKER_22,"03:44:49,440","03:44:53,440",She should try not to make so much noise out there.,
"03:45:40,799","03:45:45,000",SPEAKER_50,"03:45:40,440","03:45:43,440","Yeah, I know her face.",
"03:46:03,299","03:46:06,500",SPEAKER_50,"03:46:00,440","03:46:06,440",Oh dear.,
"03:46:10,000","03:46:10,799",SPEAKER_50,"03:46:06,440","03:46:10,440",Oh dear.,
"03:46:38,100","03:46:38,299",SPEAKER_15,"03:46:37,440","03:46:43,440",Oh.,
"03:46:59,500","03:47:00,500",SPEAKER_21,"03:46:59,440","03:47:05,440",Little boy.,G05
"03:47:07,700","03:47:08,600",SPEAKER_13,"03:47:07,440","03:47:09,440",Little my.,
"03:47:09,399","03:47:10,299",SPEAKER_13,"03:47:07,440","03:47:09,440",Little my.,
"03:47:12,299","03:47:13,600",SPEAKER_13,"03:47:09,440","03:47:12,440","Come on, please.",
"03:47:19,000","03:47:25,299",SPEAKER_22,"03:47:18,440","03:47:21,440","Oh, please don't stay frozen, little my.",
"03:47:39,700","03:47:41,299",SPEAKER_50,"03:47:37,440","03:47:41,440","Ow, that's hot moment.",
"03:47:41,299","03:47:41,299",SPEAKER_27,"03:47:37,440","03:47:41,440","Ow, that's hot moment.",G08
"03:47:42,100","03:47:44,299",SPEAKER_21,"03:47:41,440","03:47:43,440","Praise the ball, Bob.",G05
"03:47:48,799","03:47:52,399",SPEAKER_48,"03:47:48,440","03:47:52,440","So little my came back from the cold, little the worst for wear.",
"03:47:53,100","03:47:54,700",SPEAKER_48,"03:47:52,440","03:47:54,440",Movement need not have worried.,
